ЗелАО,,256,ФИЗИЧЕСКАЯ АКТИВНОСТЬ*  ,ОФП,ОФП,Помещение и улица,"Спортзал, школьный двор",Матушкино,,ГБПОУ ПК № 50 им. Дважды Героя Социалистического труда Н.А. Злобина,ДОГМ,75,2,1,75,165,12375,1287000,1064250,7800,6450,52,43,,,,,
ЗелАО,,351,ТВОРЧЕСТВО,Танцы,Танцы,помещение, спортзал,Савелки,"г. Зеленоград, корп. 309","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 26",ДТСЗН,90,3,3,270,165,14850,6949800,5746950,42120,34830,52,43,,,,,
ЗелАО,,352,ТВОРЧЕСТВО,Танцы,Танцы,помещение,Актовый зал,Старое Крюково,"г. Зеленоград, корпус 826","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 27",ДТСЗН,90,3,7,630,165,14850,16216200,13409550,98280,81270,52,43,,,,,
ЗелАО,,353,ТВОРЧЕСТВО,Танцы,Танцы,помещение,Актовый зал,Крюково,"г. Зеленоград, корп. 2014","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 28",ДТСЗН,90,3,5,450,165,14850,11583000,9578250,70200,58050,52,43,,,,,
ЗелАО,,354,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,площадки учреждения,Старое Крюково,,"ГБУК г. Москвы ""КЦ ""Доброволец""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,355,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,площадки учреждения,Силино,,"ГАУК г. Москвы ""Культурный центр ""Зеленоград""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,356,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,площадки учреждения,Силино,,"ГБУДО г. Москвы ""ДМШ № 71""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,357,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,площадки учреждения,Старое Крюково,,"ГБУК г. Москвы ""КЦ ""Доброволец""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,358,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,площадки учреждения,Старое Крюково,,"ГБУК г. Москвы ""Творческий лицей""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,359,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,площадки учреждения,Силино,,"ГБУДО г. Москвы ""ДМШ № 71""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,360,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,площадки учреждения,Савелки,,"ГБУДО г. Москвы ""ДМШ им. М.П.Мусоргского""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,361,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,площадки учреждения,Крюково,,"ГБУДО г. Москвы ""ДШИ им. С.П.Дягилева""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,362,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,площадки учреждения,Старое Крюково,,"ГБУК г. Москвы ""Творческий лицей""",ДКГМ,15,2,6,90,165,2475,1544400,1277100,9360,7740,52,43,,,,,
ЗелАО,,363,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,площадки учреждения,Силино,,"ГБУДО г. Москвы ""ДМШ № 71""",ДКГМ,15,2,6,90,165,2475,1544400,1277100,9360,7740,52,43,,,,,
ЗелАО,,364,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,площадки учреждения,Савелки,,"ГБУДО г. Москвы ""ДМШ им. М.П.Мусоргского""",ДКГМ,15,2,6,90,165,2475,1544400,1277100,9360,7740,52,43,,,,,
ЗелАО,,365,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,площадки учреждения,Савелки,,"ГАУК г. Москвы ""Культурный центр ""Зеленоград""",ДКГМ,15,2,6,90,165,2475,1544400,1277100,9360,7740,52,43,,,,,
ЗелАО,,366,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,площадки учреждения,Старое Крюково,,"ГБУК г. Москвы ""КЦ ""Доброволец""",ДКГМ,15,2,6,90,165,2475,1544400,1277100,9360,7740,52,43,,,,,
ЗелАО,,367,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,площадки учреждения,Старое Крюково,,"ГБУК г. Москвы ""Творческий лицей""",ДКГМ,15,2,6,90,165,2475,1544400,1277100,9360,7740,52,43,,,,,
ЗелАО,,368,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,спортзал,Крюково,,"ГБУ ""ЦФКиС ЗелАО""",ДСТГМ,30,2,1,30,165,4950,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,369,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,Актовый зал,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,15,2,1,15,165,2475,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,370,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,15,4,1,15,165,2475,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,371,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,12,5,4,48,165,1980,2059200,1702800,12480,10320,52,43,,,,,
ЗелАО,,372,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,17,1,1,17,165,2805,145860,120615,884,731,52,43,,,,,
ЗелАО,,373,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,15,1,1,15,165,2475,128700,106425,780,645,52,43,,,,,
ЗелАО,,374,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,15,5,1,15,165,2475,643500,532125,3900,3225,52,43,,,,,
ЗелАО,,375,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,10,2,1,10,165,1650,171600,141900,1040,860,52,43,,,,,
ЗелАО,,376,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,холл,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,30,1,1,30,165,4950,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,377,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,холл,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,30,2,1,30,165,4950,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,378,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,Актовый зал,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,15,2,1,15,165,2475,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,379,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,голубая гостиная,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,15,1,1,15,165,2475,128700,106425,780,645,52,43,,,,,
ЗелАО,,380,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,Актовый зал,Савелки,"г. Зеленоград, корп. 320","ГБУ ТЦСО ""Зеленоградский"" филиал ""Савелки""",ДТСЗН,15,0.5,1,15,165,2475,64350,53212.5,390,322.5,52,43,,,,,
ЗелАО,,381,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,Актовый зал,Савелки,"г. Зеленоград, корп. 320","ГБУ ТЦСО ""Зеленоградский"" филиал ""Савелки""",ДТСЗН,15,1,2,30,165,2475,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,382,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Савелки,"г. Зеленоград, корп. 320","ГБУ ТЦСО ""Зеленоградский"" филиал ""Савелки""",ДТСЗН,10,3,1,10,165,1650,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,383,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,Актовый зал,Савелки,"г. Зеленоград, корп. 320","ГБУ ТЦСО ""Зеленоградский"" филиал ""Савелки""",ДТСЗН,15,2,1,15,165,2475,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,384,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,15,4,1,15,165,2475,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,385,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,15,4,1,15,165,2475,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,386,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,15,3,2,30,165,2475,772200,638550,4680,3870,52,43,,,,,
ЗелАО,,387,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,15,4,1,15,165,2475,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,388,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,актовый зал,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,20,2,2,40,165,3300,686400,567600,4160,3440,52,43,,,,,
ЗелАО,,389,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,Актовый зал,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,10,4,1,10,165,1650,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,390,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,15,5,1,15,165,2475,643500,532125,3900,3225,52,43,,,,,
ЗелАО,,391,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,комната рукоделия,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,15,1,1,15,165,2475,128700,106425,780,645,52,43,,,,,
ЗелАО,,392,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,комната рукоделия,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,15,1,1,15,165,2475,128700,106425,780,645,52,43,,,,,
ЗелАО,,393,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,Актовый зал,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,20,1,2,40,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,394,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,Актовый зал,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,20,2,2,40,165,3300,686400,567600,4160,3440,52,43,,,,,
ЗелАО,,395,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,Актовый зал,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,20,1,2,40,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,396,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,Актовый зал,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,10,1,1,10,165,1650,85800,70950,520,430,52,43,,,,,
ЗелАО,,397,ТВОРЧЕСТВО**                                             ,Рисование,Рисование,помещение,комната рукоделия,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,5,2,1,5,165,825,85800,70950,520,430,52,43,,,,,
ЗелАО,,398,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет,Крюково,,ГБОУ Школа № 2045,ДОГМ,20,2,2,40,165,3300,686400,567600,4160,3440,52,43,,,,,
ЗелАО,,399,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Учебный класс,Савелки,,ГБОУ Школа № 609,ДОГМ,20,1,1,20,165,3300,171600,141900,1040,860,52,43,,,,,
ЗелАО,,400,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Лаборатория,Матушкино,,ГБПОУ ПК № 50 им. Дважды Героя Социалистического труда Н.А. Злобина,ДОГМ,100,1,3,300,165,16500,2574000,2128500,15600,12900,52,43,,,,,
ЗелАО,,401,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет,Крюково,,ГБОУ Школа № 2045,ДОГМ,20,2,2,40,165,3300,686400,567600,4160,3440,52,43,,,,,
ЗелАО,,402,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет,Савелки,,ГБОУ Школа № 1557,ДОГМ,20,1,3,60,165,3300,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,403,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Школьный кабинет,Крюково,,ГБОУ Школа № 1912,ДОГМ,20,2,4,80,165,3300,1372800,1135200,8320,6880,52,43,,,,,
ЗелАО,,404,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,кабинет,Силино,"г. Зеленоград, корп. 1124","ГБУ РЦДИ ""Ремесла""",ДТСЗН,8,1,1,8,165,1320,68640,56760,416,344,52,43,,,,,
ЗелАО,,405,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,Актовый зал,Силино,"г. Зеленоград, корп. 1124","ГБУ РЦДИ ""Ремесла""",ДТСЗН,30,1,2,60,165,4950,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,406,ТВОРЧЕСТВО**                                             ,Пение,Пение,помещение,Кабинет,Силино,"г. Зеленоград, корп. 1124","ГБУ РЦДИ ""Ремесла""",ДТСЗН,20,1,1,20,165,3300,171600,141900,1040,860,52,43,,,,,
ЗелАО,,407,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,кабинет,Крюково,,ГБОУ Школа № 2045,ДОГМ,20,2,4,80,165,3300,1372800,1135200,8320,6880,52,43,,,,,
ЗелАО,,408,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьютерный класс,Силино,,ГБОУ Школа № 852,ДОГМ,20,2,6,120,165,3300,2059200,1702800,12480,10320,52,43,,,,,
ЗелАО,,409,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,Учебный класс,Савелки,,ГБОУ Школа № 609,ДОГМ,20,1,1,20,165,3300,171600,141900,1040,860,52,43,,,,,
ЗелАО,,410,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьютерный класс,Матушкино,,ГБОУ Школа № 618,ДОГМ,15,2,4,60,165,2475,1029600,851400,6240,5160,52,43,,,,,
ЗелАО,,411,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьютерный класс,Матушкино,,ГБОУ Школа № 618,ДОГМ,15,2,3,45,165,2475,772200,638550,4680,3870,52,43,,,,,
ЗелАО,,412,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьютерный класс,Силино,,ГБОУ Школа № 718,ДОГМ,14,1,5,70,165,2310,600600,496650,3640,3010,52,43,,,,,
ЗелАО,,413,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьютерный класс,Крюково,,ГБОУ Школа № 1194,ДОГМ,15,1,2,30,165,2475,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,414,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьютерный кабинет,Матушкино,,ГБОУ Школа № 842,ДОГМ,15,1,4,60,165,2475,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,415,ОБУЧЕНИЕ***                                 ,Английский язык,Английский язык,помещение,учебный кабинет,Матушкино,,ГБОУ Школа № 618,ДОГМ,15,2,3,45,165,2475,772200,638550,4680,3870,52,43,,,,,
ЗелАО,,416,ОБУЧЕНИЕ***                                 ,Английский язык,Английский язык,помещение,учебный кабинет,Матушкино,,ГБОУ Школа № 618,ДОГМ,15,2,2,30,165,2475,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,417,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьтерный класс,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,7,2,4,28,165,1155,480480,397320,2912,2408,52,43,,,,,
ЗелАО,,418,ОБУЧЕНИЕ***                                 ,Английский язык,Английский язык,помещение,учебный кабинет,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,15,1,1,15,165,2475,128700,106425,780,645,52,43,,,,,
ЗелАО,,419,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьтерный класс,Савелки,"г. Зеленоград, корп. 320","ГБУ ТЦСО ""Зеленоградский"" филиал ""Савелки""",ДТСЗН,8,2,2,16,165,1320,274560,227040,1664,1376,52,43,,,,,
ЗелАО,,420,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьтерный класс,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,4,3,2,8,165,660,205920,170280,1248,1032,52,43,,,,,
ЗелАО,,421,ОБУЧЕНИЕ***                                 ,Информационные технологии,Информационные технологии,помещение,компьтерный класс,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,8,1,4,32,165,1320,274560,227040,1664,1376,52,43,,,,,
ЗелАО,,422,ОБУЧЕНИЕ***                                 ,Здорово жить,Здорово жить,помещение,кабинет,Матушкино,"г. Зеленоград, кор. 205 а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,30,1,2,60,165,4950,514800,425700,3120,2580,52,43,,,,,
ЗелАО,,423,ОБУЧЕНИЕ***                                 ,Здорово жить,Здорово жить,помещение,кабинет,Савелки,"г. Зеленоград, кор. 320","ГБУ ТЦСО ""Зеленоградский"" филиал ""Савелки""",ДТСЗН,15,1,3,45,165,2475,386100,319275,2340,1935,52,43,,,,,
ЗелАО,,424,ОБУЧЕНИЕ***                                 ,Здорово жить,Здорово жить,помещение,кабинет,Старое Крюково,"г. Зеленоград, кор.826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,25,1,2,50,165,4125,429000,354750,2600,2150,52,43,,,,,
ЗелАО,,425,ОБУЧЕНИЕ***                                 ,Здорово жить,Здорово жить,помещение,кабинет,Силино,"г. Зеленоград, кор.1124","ГБУРЦ ""Ремесла""",ДТСЗН,20,1,2,40,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,426,ОБУЧЕНИЕ***                                 ,Здорово жить,Здорово жить,помещение,кабинет,Крюково,"г. Зеленоград, кор.2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,25,1,2,50,165,4125,429000,354750,2600,2150,52,43,,,,,
ЗелАО,,427,ОБУЧЕНИЕ***                                 ,Здорово жить,Здорово жить,помещение,кабинет,Савелки,"г. Зеленоград, корп. 303",ГБУ РЦДИМФК,ДТСЗН,20,1,2,40,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,428,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,кабинет,Крюково,,ГБОУ Школа № 2045,ДОГМ,20,2,4,80,165,3300,1372800,1135200,8320,6880,52,43,,,,,
ЗелАО,,429,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,кабинет,Старое Крюково,,ГБОУ Школа № 853,ДОГМ,20,1,2,40,165,3300,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,430,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,431,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,аудитория,Старое Крюково,"г. Зеленоград, пл. Колумба, д.1","ГБОУ ДО города Москвы ""Зеленоградский дворец творчества детей и молодежи""",ДОГМ,25,2,4,100,165,4125,1716000,1419000,10400,8600,52,43,,,,,
ЗелАО,,432,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,Спортзал,Силино,,"ГБУ ""ЦФКиС ЗелАО""",ДСТГМ,20,2,4,80,165,3300,1372800,1135200,8320,6880,52,43,,,,,
ЗелАО,,433,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,Спортзал,Старое Крюково,,"ГБУ ""ЦФКиС ЗелАО""",ДСТГМ,20,2,3,60,165,3300,1029600,851400,6240,5160,52,43,,,,,
ЗелАО,,434,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,Учебный класс,Савелки,,ГБОУ Школа № 609,ДОГМ,20,1,4,80,165,3300,686400,567600,4160,3440,52,43,,,,,
ЗелАО,,435,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,холл,Матушкино,"г. Зеленоград, корп. 205а","ГБУ ТЦСО ""Зеленоградский""",ДТСЗН,2,4,2,4,165,330,137280,113520,832,688,52,43,,,,,
ЗелАО,,436,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,библиотека,Крюково,"г. Зеленоград, корп. 2014","ГБУ ТЦСО ""Зеленоградский"" филиал ""Крюково""",ДТСЗН,2,4,3,6,165,330,205920,170280,1248,1032,52,43,,,,,
ЗелАО,,437,ИГРЫ****                                        ,"Шашки, шахматы","Шашки, шахматы",помещение,холл,Старое Крюково,"г. Зеленоград, корп. 826","ГБУ ТЦСО ""Зеленоградский"" филиал ""Солнечный""",ДТСЗН,2,5,2,4,165,330,171600,141900,1040,860,52,43,,,,,